1788834000000,79283,79472.2,79260,79433.7,231.775
1788834300000,79433.7,79452.7,79205.2,79232.4,203.526
1788834600000,79232.4,79243.1,79155,79187,128.361
1788834900000,79187,79187,79123.8,79135,50.248
1788835200000,79135,79135.1,79059.5,79098.6,111.247
1788835500000,79098.6,79125.5,79055.4,79080.1,71.538
1788835800000,79080.1,79080.1,78946.8,78950,158.270
1788836100000,78950,78987.7,78891.8,78891.8,191.920
1788836400000,78891.8,78971.6,78834.1,78881.9,357.716
1788836700000,78881.9,78967.5,78881.9,78967.5,134.968
1788837000000,78967.5,78967.5,78865.7,78880.9,100.890
1788837300000,78880.9,78915.4,78825.3,78825.4,72.549
1788837600000,78825.4,78845.2,78667.1,78760.9,366.693
1788837900000,78760.9,78809.4,78702.7,78738,117.378
1788838200000,78738,78943.3,78729.4,78885.8,195.182
1788838500000,78885.8,78956,78862.5,78900.4,193.510
1788838800000,78900.4,78954.9,78875.4,78920,131.677
1788839100000,78920,78926.5,78828.4,78884.1,78.222
1788839400000,78884.1,78920.7,78864.8,78870.2,43.393
1788839700000,78870.2,78890.1,78863.7,78869.4,33.441
1788840000000,78869.4,78898,78853.8,78856.2,43.143
1788840300000,78856.2,78872.4,78811.3,78824.9,121.205
1788840600000,78824.9,78825,78738.8,78781.9,135.368
1788840900000,78781.9,78827.4,78738.8,78827.4,139.095
1788841200000,78827.4,78827.5,78738.5,78740,101.415
1788841500000,78740,78819.3,78721.3,78784.3,119.460
1788841800000,78784.3,78842,78777.6,78798.8,124.306
1788842100000,78798.8,78809.9,78748.9,78798.8,65.315
1788842400000,78798.8,78816,78704.7,78756.2,91.625
1788842700000,78756.2,78787.8,78737.8,78763.4,42.411
1788843000000,78763.4,78795.7,78675.2,78698.6,113.206
1788843300000,78698.6,78700,78630.9,78643.2,273.917
1788843600000,78643.2,78779.3,78512,78643.1,726.722
1788843900000,78643.1,78726.4,78575.4,78643.9,209.620
1788844200000,78643.9,78735.4,78631.8,78664,148.706
1788844500000,78664,78820,78615.2,78819.9,274.633
1788844800000,78819.9,78849.7,78762.9,78806.4,131.035
1788845100000,78806.4,78840,78763,78786.6,163.442
1788845400000,78786.6,78793.6,78630.8,78650,168.433
1788845700000,78650,78725.2,78590.7,78694.9,237.081
1788846000000,78694.9,78706,78580.9,78584.7,175.304
1788846300000,78584.7,78650,78584.7,78644.8,82.012
1788846600000,78644.8,78698.3,78574.4,78578.2,120.067
1788846900000,78578.2,78615.1,78526.4,78546.1,102.345
1788847200000,78546.1,78575.3,78417,78502.9,642.472
1788847500000,78502.9,78592,78371.1,78566.1,440.546
1788847800000,78566.1,78566.1,78456,78553.6,147.477
1788848100000,78553.6,78600,78419.2,78419.2,297.362
1788848400000,78419.2,78462.3,78319.7,78401.7,504.192
1788848700000,78401.7,78434.1,78311.3,78336.2,207.935
1788849000000,78336.2,78413.1,78330,78353.7,153.508
1788849300000,78353.7,78399.9,78310,78374.4,295.290
1788849600000,78374.4,78414.1,78321.5,78378.9,133.597
1788849900000,78378.9,78445.6,78251.9,78305.4,628.776
1788850200000,78305.4,78362.8,78210.3,78230.7,571.559
1788850500000,78230.7,78335.8,78218.7,78284.1,517.419
1788850800000,78284.1,78346.9,78250.1,78277.1,229.668
1788851100000,78277.1,78394.4,78277,78374.7,336.950
1788851400000,78374.7,78409.6,78370.7,78378.7,115.727
